campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
520,2024-12-30,97,2,604,400,2224.54,189,2786
521,2023-06-02,35,14,604,401,2653.97,20,8092
522,2022-03-14,91,18,603,401,1294.78,43,19883
523,2022-07-03,9,72,603,401,931.12,6,1405
524,2022-07-25,5,96,603,401,4054.68,153,48211
525,2022-12-29,9,72,604,401,2440.62,56,39358
526,2024-12-03,56,36,600,402,4543.27,17,16391
527,2022-09-25,71,55,604,400,3385.89,155,152
528,2023-05-30,48,88,602,403,798.03,83,37040
529,2022-03-04,90,98,603,403,2918.97,46,19720
530,2023-08-12,24,84,600,401,1239.33,157,12130
531,2022-09-04,1,12,602,400,884.45,165,25491
532,2022-12-17,38,39,600,401,800.1,132,39927
533,2024-04-07,30,78,600,400,3022.42,114,12727
534,2023-02-28,77,47,604,403,2810.38,194,16732
535,2022-01-08,94,49,603,403,106.37,173,46462
536,2023-12-28,66,43,602,401,2430.74,48,44765
537,2022-09-19,74,27,603,401,1264.47,189,38293
538,2024-05-04,44,1,603,401,3162.06,102,40739
539,2022-06-10,99,96,603,400,1036.43,89,38777
540,2022-07-22,10,22,600,402,2814.31,86,49470
541,2024-04-21,85,98,600,401,4233.25,172,15769
542,2023-05-21,41,97,604,402,3667.49,114,10412
543,2022-11-07,77,60,600,400,3888.5,128,29861
544,2022-11-04,80,88,602,400,2062.95,158,34435
545,2024-12-23,79,31,604,400,4278.24,21,21997
546,2024-05-13,1,57,602,402,4132.74,106,22688
547,2022-10-21,88,32,600,401,477.29,184,11049
548,2024-07-29,93,74,603,400,1018.06,135,25210
549,2024-11-04,62,78,600,402,4910.26,145,27232
550,2022-12-17,83,44,600,400,2724.17,130,10359
551,2023-06-05,30,5,603,400,2024.32,70,37671
552,2023-09-09,33,95,604,401,3684.66,147,40736
553,2024-07-27,63,50,604,400,404.94,36,24372
554,2022-06-01,19,73,602,401,2119.59,6,7194
555,2022-12-29,59,2,603,403,1559.67,123,31329
556,2022-11-06,23,77,602,402,4324.29,191,16673
557,2022-05-08,8,5,600,403,1621.49,30,15609
558,2022-11-20,91,82,600,403,913.89,55,1539
559,2024-04-23,45,71,603,402,1050.6,75,18502
560,2023-04-03,92,77,600,401,2437.33,128,27150
561,2023-06-09,66,31,600,402,3387.77,45,15845
562,2022-04-24,76,89,604,401,4826.29,29,37567
563,2022-12-26,90,64,602,400,1168.0,16,33675
564,2024-01-30,66,40,603,401,920.1,186,1071
565,2024-02-16,84,92,600,402,2495.27,144,14324
566,2024-11-29,3,57,604,402,1273.94,193,23998
567,2023-07-24,29,5,602,402,2897.97,161,646
568,2024-02-26,29,95,602,403,593.65,139,3135
569,2023-12-24,2,1,604,401,4930.87,158,6731
570,2023-09-16,4,73,602,403,4943.62,80,275
571,2023-01-20,5,58,602,401,4450.49,79,49758
572,2023-01-23,77,94,600,400,4691.17,60,22529
573,2023-05-26,52,27,603,401,574.87,58,40600
574,2023-09-06,92,91,603,401,2071.53,9,6754
575,2024-01-10,61,95,602,401,1920.81,161,45681
576,2022-08-23,46,91,600,400,2620.12,102,36742
577,2022-04-14,57,36,602,401,4687.55,197,31234
578,2023-05-17,54,13,604,402,4561.61,200,21960
579,2024-08-08,59,2,600,402,3233.77,87,45716
580,2024-04-10,67,40,604,402,3248.88,88,49296
581,2023-07-19,99,29,603,401,331.47,190,47111
582,2022-11-02,98,58,600,401,3874.6,113,46037
583,2024-04-28,98,76,602,400,3647.78,75,11366
584,2022-02-12,93,88,602,400,3331.51,190,34230
585,2022-01-18,3,32,603,400,4917.92,45,45612
586,2022-03-18,9,70,602,403,1946.5,40,277
587,2024-12-23,32,24,600,400,1429.52,153,25254
588,2024-12-25,4,78,603,401,4876.37,142,21027
589,2024-07-01,92,21,604,402,1864.12,54,44583
590,2023-05-03,77,65,600,402,115.98,142,20282
591,2022-03-13,11,83,604,402,1552.5,198,44973
592,2024-08-28,70,72,602,400,4632.83,97,24223
593,2024-03-03,100,96,604,400,2849.18,187,24027
594,2024-12-19,97,29,602,401,1319.3,156,17381
595,2023-01-03,80,59,600,400,392.47,35,25955
596,2023-06-03,64,36,602,400,3112.21,63,7818
597,2022-08-02,2,24,604,402,836.03,190,44645
598,2023-03-29,43,67,600,401,151.55,43,49305
599,2024-10-05,33,2,603,401,2295.93,21,10886
600,2024-02-06,45,52,603,403,387.69,169,27966
601,2023-11-06,9,91,602,401,3936.56,57,31782
602,2022-06-23,66,65,602,403,4887.84,145,27952
603,2023-12-17,35,93,603,403,4762.66,158,43818
604,2024-05-27,23,14,600,400,4640.33,152,32527
605,2023-02-02,63,32,602,402,3248.97,35,2085
606,2023-09-11,24,38,602,401,3568.93,152,44392
607,2024-01-31,13,59,602,400,4043.23,164,22096
608,2023-08-28,58,83,600,401,233.59,140,34573
609,2022-02-08,97,61,600,402,3825.53,123,17234
610,2024-10-01,4,31,604,403,4604.27,12,26186
611,2024-10-18,19,94,604,403,1133.92,172,21830
612,2022-03-01,65,5,604,401,428.39,23,48058
613,2022-02-03,15,86,600,400,1558.0,191,7519
614,2023-12-17,68,54,602,400,891.06,67,5106
615,2024-09-17,22,61,604,401,80.23,64,32322
616,2023-06-14,66,26,604,403,2972.17,71,8807
617,2022-12-30,97,72,603,400,4190.08,145,44954
618,2022-03-29,28,16,604,403,827.49,126,7246
619,2023-11-09,53,41,604,400,2941.46,50,21754
620,2022-08-27,40,35,604,403,2426.47,170,38810
621,2024-04-05,24,12,602,403,1418.97,88,26615
622,2024-10-26,85,22,602,402,3791.28,145,2737
623,2022-05-19,89,99,603,400,4828.51,188,43084
624,2022-01-22,38,91,603,403,1076.93,20,17345
625,2023-09-04,91,74,603,401,1621.93,125,5380
626,2023-07-20,57,11,602,403,3862.52,49,4476
627,2023-10-05,17,45,600,402,1649.61,98,43937
628,2023-02-10,64,70,600,400,3633.6,148,47377
629,2023-02-03,60,68,602,402,4046.4,125,23491
630,2023-05-11,14,54,603,402,4735.45,114,7132
631,2022-11-30,96,58,602,402,1653.9,189,4031
632,2024-03-14,73,37,604,402,355.83,5,45918
633,2022-08-26,72,76,603,403,252.14,121,2420
634,2022-11-11,36,82,603,400,4863.96,104,24784
635,2022-08-29,98,52,602,401,4685.22,141,49134
636,2024-11-19,41,51,603,400,4680.84,190,30104
637,2024-02-14,71,39,600,400,366.71,75,1609
638,2022-12-22,11,7,604,402,2822.44,41,15464
639,2022-04-10,60,36,604,402,1785.09,52,28616
640,2022-05-28,18,3,600,403,1170.25,154,45735
641,2022-10-06,81,28,604,402,471.3,196,48606
642,2024-03-10,35,39,604,401,4813.64,73,35146
643,2023-06-12,76,17,603,401,3498.71,118,28485
644,2023-08-13,28,85,604,400,4528.52,102,9988
645,2024-05-11,37,43,604,403,1190.26,105,27256
646,2022-11-13,64,56,604,400,394.44,123,8794
647,2023-09-17,99,44,600,400,3497.79,24,10403
648,2024-03-22,20,38,600,403,3844.42,129,44730
649,2023-01-13,35,22,603,402,1272.12,110,30951
650,2022-03-23,19,34,600,402,735.82,107,1565
651,2024-04-17,60,90,603,400,2866.95,198,6317
652,2024-12-02,49,94,602,402,4945.72,64,46822
653,2024-03-19,5,34,603,402,2827.83,143,45355
654,2024-01-22,5,31,600,400,3363.05,17,2643
655,2022-12-25,12,58,604,400,1753.51,54,9604
656,2023-10-19,2,22,600,403,3331.27,124,30676
657,2022-08-17,47,95,600,401,4811.13,157,45570
658,2023-09-04,43,29,602,402,4091.47,98,39275
659,2024-09-20,73,10,600,401,3933.67,49,12293
660,2022-02-14,13,34,602,403,976.68,137,45896
661,2024-09-24,12,13,600,403,4719.47,14,14419
662,2024-11-14,90,50,603,403,1327.46,136,41937
663,2023-06-06,54,100,603,402,3733.0,7,40694
664,2024-09-02,15,8,604,402,3885.13,38,20431
665,2022-12-26,32,60,602,401,4624.25,156,45546
666,2023-02-15,77,28,604,403,4842.87,41,8524
667,2023-11-15,87,14,602,402,2347.29,177,1346
668,2024-11-17,20,8,603,402,1894.97,123,22623
669,2024-01-09,13,68,604,400,3032.18,135,29232
670,2024-02-10,21,17,600,400,1337.52,40,16227
671,2022-12-15,69,28,604,403,557.92,167,4068
672,2023-01-21,94,5,603,402,4615.5,85,3295
673,2024-11-27,17,56,604,401,4482.26,24,765
674,2024-02-18,47,11,603,402,1601.54,182,5661
675,2023-01-03,67,27,600,401,4877.74,17,29476
676,2023-03-14,89,17,600,403,1219.85,123,24939
677,2024-08-29,22,73,604,401,3821.92,149,39528
678,2022-06-25,79,89,602,400,76.66,16,49237
679,2023-05-07,21,47,604,402,73.53,49,8391
680,2023-01-11,15,38,604,401,1718.22,134,35259
681,2024-05-04,8,35,604,402,1283.23,64,19653
682,2022-07-30,79,24,602,402,1280.07,162,12941
683,2022-04-03,3,7,604,402,2965.82,87,35781
684,2022-06-05,24,44,604,400,2610.15,66,28367
685,2022-03-19,55,82,603,403,1442.6,153,48405
686,2022-09-27,87,94,603,401,4787.26,132,29239
687,2024-07-08,49,94,604,400,316.63,181,26021
688,2023-08-31,97,2,600,403,4100.93,160,23897
689,2024-02-04,71,78,600,402,1987.42,39,3177
690,2023-08-14,80,57,600,400,4455.26,7,22647
691,2022-11-02,7,5,600,403,1911.61,163,48891
692,2024-04-03,61,20,603,401,2482.98,9,35681
693,2023-03-19,72,31,602,400,2759.01,48,18381
694,2023-05-19,6,56,603,402,1752.46,148,34398
695,2023-12-04,15,24,600,400,4898.19,151,6249
696,2023-09-08,96,10,604,403,4901.94,82,41362
697,2024-03-26,49,20,603,400,2276.79,66,29340
698,2023-06-20,85,3,600,403,1220.53,197,28014
699,2022-12-01,5,6,600,403,973.65,13,2584
700,2022-02-14,1,11,600,400,4315.96,39,9616
701,2024-06-04,25,64,604,400,4798.98,187,43872
702,2023-08-24,41,98,602,401,3407.91,133,38243
703,2023-01-30,40,34,602,403,1516.77,159,33468
704,2024-06-13,43,2,603,400,3956.99,54,33202
705,2022-04-04,12,76,604,400,778.74,5,39614
706,2022-06-25,22,49,604,402,2414.0,81,6226
707,2022-04-08,26,72,604,400,106.21,159,4259
708,2022-08-02,22,83,600,400,3162.64,122,31694
709,2023-03-10,39,54,604,402,2555.47,53,5117
710,2024-02-22,32,14,603,400,4700.74,123,6501
711,2024-10-13,28,4,604,401,2057.07,166,1139
712,2022-11-14,71,98,603,400,850.07,52,6214
713,2023-01-12,89,4,603,401,3055.33,15,14766
714,2022-11-26,54,28,602,401,3174.93,53,17799
715,2023-11-09,57,1,603,403,514.19,115,12783
716,2022-06-21,21,49,603,402,2795.27,162,23189
717,2024-03-28,80,7,602,400,1048.51,128,36098
718,2024-12-05,69,60,602,401,286.76,164,16736
719,2024-08-02,14,100,602,403,3761.21,8,1594
720,2024-11-30,54,78,604,403,653.5,116,23870
721,2024-04-12,100,53,600,401,404.07,113,19206
722,2022-08-21,18,21,603,400,2641.45,183,33952
723,2023-07-19,3,39,602,402,641.8,95,23786
724,2023-11-30,49,60,604,403,432.03,191,47263
725,2023-08-15,79,25,604,400,2132.07,13,5225
726,2023-07-19,100,42,600,403,842.07,196,48359
727,2022-03-15,43,22,602,401,3669.97,103,25315
728,2024-04-04,34,25,600,400,1116.12,115,44405
729,2023-08-19,54,67,602,402,2992.94,175,46501
730,2024-08-11,97,99,603,403,1249.56,104,6873
731,2023-11-18,37,8,602,401,241.81,12,9211
732,2022-03-09,33,14,603,402,4687.07,172,47959
733,2023-12-04,96,83,604,402,4726.58,89,24893
734,2024-11-06,17,74,602,401,1257.95,166,20998
735,2024-08-13,67,13,604,401,2978.84,1,28870
736,2022-12-25,46,65,602,401,4814.54,30,6059
737,2023-09-20,13,99,600,401,4564.65,73,17720
738,2022-05-05,98,59,604,403,248.8,2,15870
739,2023-10-05,62,91,603,403,1828.74,99,10008
740,2024-12-19,38,39,600,402,202.95,73,21635
741,2022-05-22,44,7,600,400,2036.36,106,40615
742,2024-11-12,31,39,603,402,1228.09,69,13841
743,2023-11-21,65,97,604,401,4626.59,44,26495
744,2022-08-18,23,91,600,402,660.28,152,39040
745,2024-06-10,42,43,604,401,4846.49,77,27903
746,2022-11-05,12,35,602,402,4340.93,72,34046
747,2022-07-23,58,63,602,400,1184.61,127,46479
748,2024-04-15,3,94,603,400,3406.81,167,31171
749,2023-10-26,88,21,604,403,661.99,152,38135
750,2024-04-05,69,61,604,401,122.96,60,6123
751,2024-08-14,40,9,602,402,3135.57,16,9595
752,2022-05-02,4,51,600,402,2568.89,155,49639
753,2022-02-18,51,76,600,400,1345.27,107,30354
754,2022-08-19,75,100,603,401,1516.74,10,8285
755,2024-02-17,20,66,602,402,2303.23,182,35866
756,2024-12-30,75,53,600,401,1196.43,23,38295
757,2024-08-08,100,62,604,402,462.11,55,1830
758,2023-09-21,85,88,603,401,4356.88,156,29750
759,2024-12-22,78,88,604,403,3613.83,181,23205
760,2022-04-25,84,82,600,401,1111.61,56,27893
761,2022-08-21,52,97,600,403,933.04,174,28449
762,2022-09-14,51,1,602,403,471.33,179,19896
763,2022-06-20,63,99,604,400,1927.99,67,2550
764,2022-06-27,67,97,604,400,1423.86,101,43228
765,2024-10-20,58,90,602,400,2910.3,15,7860
766,2022-07-02,16,95,602,403,1230.92,139,45141
767,2022-02-16,57,7,604,400,3946.51,143,27295
768,2023-10-02,24,51,604,401,1563.05,138,12847
769,2022-04-24,67,20,604,402,3810.4,91,7927
770,2024-01-05,77,91,604,401,422.23,111,48238
771,2022-09-17,43,22,604,402,930.49,10,26547
772,2022-06-10,58,75,603,402,3317.47,186,5154
773,2023-03-06,54,83,602,402,3103.43,149,47805
774,2022-03-29,47,88,600,401,4860.43,49,9664
775,2023-11-04,20,75,604,402,2207.1,123,45739
776,2024-09-23,53,46,603,400,4418.08,78,16444
777,2022-02-23,86,62,600,403,4069.56,139,9183
778,2022-11-13,10,83,604,401,4035.48,78,19763
779,2022-08-10,17,57,602,400,2996.18,87,18959
780,2023-06-14,46,58,603,400,3583.36,17,8173
781,2024-04-06,23,90,600,402,752.95,171,25859
782,2023-08-12,74,32,600,402,3152.63,189,29769
783,2024-03-23,8,78,602,403,373.27,52,14481
784,2024-02-19,18,67,600,403,3003.03,174,3698
785,2024-10-05,13,87,604,400,2908.79,152,28388
786,2022-03-31,2,76,600,403,3127.26,166,16081
787,2023-02-15,53,16,604,402,276.11,146,13086
788,2024-06-10,78,51,602,403,2008.3,150,25574
789,2024-02-04,71,81,600,403,3072.68,131,47610
790,2023-10-07,84,8,600,402,1043.13,41,21564
791,2022-08-18,52,18,603,401,3758.71,66,27667
792,2024-05-26,13,88,602,400,3865.21,109,27930
793,2024-06-12,5,61,603,403,2087.44,196,47887
794,2022-10-26,38,32,604,401,1202.02,187,10351
795,2022-03-03,3,90,604,401,463.3,33,37458
796,2022-12-30,34,59,600,402,2553.29,171,33047
797,2022-04-29,51,45,600,403,2923.46,130,9364
798,2024-08-18,67,18,600,401,3338.95,22,13509
799,2023-02-24,57,53,602,401,1474.89,148,19768
800,2024-12-14,81,17,602,400,2661.58,188,49962
801,2023-07-17,24,48,603,403,4795.23,137,24217
802,2023-11-20,8,25,603,401,2824.03,96,5602
803,2023-09-18,46,99,603,401,1794.93,86,12879
804,2024-05-28,69,1,604,400,2451.63,75,10633
805,2023-03-12,9,19,603,402,1207.51,152,21838
806,2024-04-03,39,1,603,400,1851.09,121,20870
807,2023-09-18,20,56,604,402,3773.78,186,13991
808,2024-04-16,14,44,603,403,2763.6,58,40588
809,2024-04-29,75,78,600,402,3270.24,125,35471
810,2022-10-17,4,22,600,400,4841.73,123,5176
811,2022-01-09,17,76,600,401,3982.34,172,16790
812,2023-03-03,38,97,602,401,2808.55,70,42240
813,2024-03-23,36,80,602,401,4230.82,98,40590
814,2024-09-28,65,53,603,400,848.19,36,43515
815,2022-02-03,42,50,603,401,974.99,143,31107
816,2024-07-29,63,49,604,403,4520.43,108,48599
817,2022-03-31,79,7,600,400,1759.91,138,33726
818,2024-05-10,36,24,600,403,1935.97,6,21820
819,2024-10-27,22,52,602,401,984.0,195,17764
820,2023-06-26,100,69,603,403,1386.03,107,11041
821,2023-04-12,21,4,602,400,690.77,165,39632
822,2022-05-17,8,90,603,402,102.43,160,38952
823,2024-04-04,45,40,604,400,2987.26,106,30460
824,2024-11-09,51,54,604,400,4697.99,160,23345
825,2022-07-25,71,52,603,401,3364.3,71,10954
826,2022-12-10,35,47,603,401,1610.99,80,37097
827,2024-11-14,56,9,600,403,89.13,70,7154
828,2023-09-17,6,100,604,400,3028.39,180,48147
829,2023-05-12,42,74,600,400,1523.4,182,3439
830,2022-09-07,90,96,600,403,3745.37,171,32481
831,2022-08-18,66,84,604,402,3077.7,166,39197
832,2024-05-23,71,59,603,403,1710.43,148,19206
833,2023-05-02,18,14,600,401,372.3,122,34643
834,2022-03-16,79,63,602,400,2650.95,135,31649
835,2023-02-13,88,91,600,403,4721.53,55,12673
836,2023-11-23,58,98,602,403,2806.65,95,23539
837,2024-04-25,5,37,604,402,3815.5,98,25413
838,2023-04-16,26,12,603,400,4290.04,151,12797
839,2022-03-26,76,52,603,403,3156.68,191,39861
840,2024-09-15,7,61,604,402,2784.99,115,6287
841,2023-08-17,52,16,603,402,775.69,108,49629
842,2022-01-13,38,93,600,401,4548.03,165,24623
843,2023-05-05,44,30,603,403,2847.83,11,28751
844,2022-05-03,57,16,602,400,1449.6,70,15232
845,2024-12-07,28,59,600,403,2236.92,194,37724
846,2023-03-25,37,53,602,402,3982.67,52,10101
847,2023-09-01,80,57,602,403,2426.23,98,45549
848,2022-10-14,70,21,602,402,577.36,97,37307
849,2022-01-27,8,66,604,403,3298.75,36,11238
850,2024-09-17,25,47,602,402,2118.62,24,29032
851,2024-08-10,94,90,603,401,190.93,4,34380
852,2024-09-25,11,63,604,403,1381.92,116,23050
853,2023-11-18,34,42,603,402,1558.56,190,28128
854,2022-04-19,22,58,600,400,2205.29,67,18696
855,2023-08-03,67,39,604,402,4508.46,110,26425
856,2022-02-25,55,2,604,403,2000.35,134,28126
857,2022-10-05,98,71,603,403,1961.12,108,11908
858,2023-09-10,92,80,602,403,4946.62,174,702
859,2023-02-19,27,46,602,402,4258.35,49,46498
860,2024-11-18,37,26,600,403,2464.11,170,8335
861,2022-03-12,12,69,602,403,2480.54,8,26540
862,2023-07-03,79,56,603,403,685.65,48,10688
863,2023-02-07,22,57,600,403,3016.57,26,3918
864,2022-03-08,40,95,604,403,2279.63,76,42318
865,2023-12-25,18,71,600,401,4910.89,93,17545
866,2023-12-18,26,6,600,403,3156.25,189,48834
867,2024-05-07,10,51,600,401,3048.94,169,13678
868,2022-08-30,33,78,602,402,1584.79,75,16583
869,2024-05-23,80,6,604,400,4545.34,165,31785
870,2023-11-03,31,66,600,400,4538.58,178,4473
871,2024-03-09,28,85,604,401,3872.06,14,26702
872,2024-08-01,81,30,603,403,3669.23,44,9287
873,2023-12-14,57,99,602,402,2251.73,117,41142
874,2022-07-21,92,71,600,403,1561.54,108,20218
875,2023-03-31,50,96,604,402,3612.71,64,44935
876,2023-04-17,32,46,602,403,70.4,53,4100
877,2024-01-12,85,56,602,401,1287.58,95,33455
878,2023-02-10,45,94,602,400,2690.07,104,25765
879,2022-07-29,81,61,600,402,2274.52,126,16846
880,2022-08-22,99,28,600,401,1049.35,37,37609
881,2022-12-07,82,1,600,403,1473.83,121,39167
882,2023-02-03,66,29,600,401,1973.86,150,6106
883,2024-10-20,93,43,600,400,1813.78,75,44939
884,2023-03-12,28,41,604,402,4353.88,110,39048
885,2024-03-10,19,22,604,403,1317.66,64,22619
886,2024-12-19,81,36,604,402,3514.44,98,23566
887,2022-01-13,86,50,602,403,3692.85,134,14550
888,2023-11-27,100,2,602,402,2065.18,109,35615
889,2022-01-08,52,82,603,402,4280.7,120,38298
890,2023-11-22,34,63,600,400,1872.88,118,40701
891,2023-07-07,11,25,600,403,1163.09,160,26607
892,2023-05-12,62,8,602,403,2658.25,103,46230
893,2022-07-02,18,94,603,402,2828.92,116,22976
894,2023-04-11,90,9,604,400,4686.78,175,46546
895,2024-03-20,15,6,602,403,4450.09,168,44544
896,2024-02-26,34,42,603,400,4138.19,186,32127
897,2023-02-26,13,65,602,401,575.17,188,1947
898,2022-11-11,88,57,603,400,298.79,139,33860
899,2024-02-13,5,52,602,402,2642.57,13,24026
900,2022-06-15,67,2,603,401,964.18,139,30069
901,2022-01-15,31,37,602,402,1901.5,34,14986
902,2024-10-28,23,24,600,401,2705.38,195,10953
903,2024-07-04,83,36,604,401,937.6,177,3821
904,2024-03-23,67,54,600,401,2991.85,48,40074
905,2024-10-24,62,11,602,403,3262.31,127,25982
906,2024-09-19,58,12,604,401,3377.03,20,1151
907,2023-06-13,96,60,604,400,3550.33,147,24648
908,2022-08-27,10,16,603,403,1322.85,3,7613
909,2023-01-02,62,13,604,400,2174.81,86,42889
910,2022-02-04,22,23,600,401,702.27,140,37794
911,2022-09-17,82,54,600,400,1192.98,142,47267
912,2024-12-22,48,76,602,403,97.43,10,16404
913,2022-04-30,33,76,602,401,4639.65,134,49820
914,2023-01-16,98,20,600,403,3864.9,3,2213
915,2024-02-23,98,29,604,403,3424.71,58,10099
916,2022-07-26,10,98,603,400,688.65,73,6585
917,2024-02-14,16,41,603,402,1579.05,148,13818
918,2024-12-02,13,85,600,400,4167.12,186,49109
919,2023-08-04,50,3,603,402,1901.89,195,43526
920,2023-12-01,62,31,602,400,514.05,64,35718
921,2023-05-12,30,31,600,402,4632.11,129,10480
922,2024-07-08,25,35,603,401,4880.25,69,21701
923,2023-04-29,34,53,600,401,4181.38,152,12464
924,2022-12-08,96,47,600,401,1296.82,27,6578
925,2022-01-21,37,24,600,400,3916.17,193,49013
926,2023-04-21,1,37,603,401,4279.38,162,31132
927,2022-07-25,48,36,602,402,3677.78,195,42709
928,2023-07-11,75,66,603,401,4624.38,24,5186
929,2024-11-25,70,32,604,402,4653.04,36,30233
930,2022-03-17,35,70,600,400,113.82,16,37444
931,2023-12-30,29,12,600,400,4298.07,5,4318
932,2023-08-24,47,63,603,402,387.36,128,19901
933,2023-10-02,80,60,604,402,202.29,153,19945
934,2022-06-10,71,76,604,403,197.66,114,26371
935,2023-05-21,16,77,600,401,1545.26,168,27636
936,2024-10-15,20,97,604,400,4487.54,122,9135
937,2022-01-01,26,86,602,401,3816.11,114,4665
938,2023-06-04,56,64,602,402,3637.43,53,24902
939,2023-11-02,21,84,603,403,3006.16,42,25327
940,2024-02-24,17,24,604,403,3284.71,76,16749
941,2024-09-01,31,16,604,400,1192.5,5,11435
942,2022-09-13,27,19,600,403,3483.23,199,21483
943,2023-03-11,80,71,602,403,1765.12,183,47988
944,2024-01-20,64,24,602,402,4391.15,44,43016
945,2022-03-13,26,59,600,400,1601.0,102,15827
946,2024-08-11,72,88,604,403,4766.43,156,44942
947,2023-07-09,57,83,602,401,4058.87,22,3018
948,2024-04-18,43,25,602,401,4564.59,69,39401
949,2024-05-16,30,76,604,402,3744.88,87,17662
950,2023-01-12,44,86,604,400,615.28,164,44738
951,2022-12-11,38,5,602,402,4298.87,115,37756
952,2023-05-20,44,96,604,402,3194.36,46,12587
953,2022-01-26,63,13,602,403,4125.9,168,22000
954,2023-08-19,96,88,604,403,4006.27,66,26114
955,2022-11-05,45,96,602,403,3252.74,140,27206
956,2022-03-11,15,23,604,400,869.31,197,17621
957,2024-09-27,93,32,600,400,3191.13,104,46483
958,2023-11-23,61,10,603,400,4939.61,23,40667
959,2024-08-24,37,40,604,400,2940.62,160,6321
960,2022-09-09,5,40,604,401,1766.22,129,43005
961,2023-11-24,48,94,600,402,1660.2,42,46139
962,2023-09-18,90,85,602,401,4110.69,77,45801
963,2023-09-11,96,77,600,403,775.29,181,22174
964,2023-08-20,68,57,604,401,1996.96,151,25459
965,2024-12-25,45,18,604,402,3518.94,179,36155
966,2024-10-14,47,81,604,402,725.59,86,12288
967,2022-05-26,28,37,602,401,2406.93,108,49570
968,2022-03-04,90,74,600,401,2836.37,47,12799
969,2023-10-01,2,47,602,402,1634.85,7,37998
970,2023-01-27,98,73,600,403,1101.99,148,48235
971,2022-07-21,17,50,600,401,2790.91,123,38505
972,2024-07-26,71,8,602,402,2460.03,146,1503
973,2023-08-11,38,45,602,403,3444.71,15,44376
974,2022-07-26,41,50,600,403,309.4,59,18740
975,2022-06-24,22,70,600,402,416.16,111,12758
976,2023-06-09,74,10,602,402,1175.76,17,24653
977,2023-10-18,58,77,604,403,2774.35,161,35867
978,2022-01-12,92,40,602,401,1651.83,3,6034
979,2024-01-10,86,15,604,403,4507.65,95,4994
980,2023-08-09,35,86,602,403,1949.54,69,14062
981,2024-10-01,63,78,600,401,1877.14,132,24633
982,2022-09-25,62,15,603,403,2116.71,69,49124
983,2024-10-05,71,14,603,402,457.63,126,44579
