sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
539,2024-11-30,470,2,180,403,116,2021.37,213
540,2022-07-25,948,14,145,400,805,4559.94,147
541,2023-12-06,899,53,68,403,671,5517.84,249
542,2024-08-26,39,23,71,403,148,7373.42,317
543,2024-04-02,40,51,85,401,51,7357.32,382
544,2023-07-05,919,48,6,402,838,5734.63,407
545,2023-07-29,864,63,179,400,996,5268.8,445
546,2023-09-08,998,96,114,402,276,6545.0,374
547,2022-07-02,193,57,55,403,759,6917.22,249
548,2024-02-05,841,8,132,401,68,4206.4,160
549,2024-04-06,139,100,135,400,178,3094.74,99
550,2023-02-16,858,8,64,400,468,846.04,26
551,2023-02-12,281,48,119,403,651,4124.56,473
552,2022-03-04,248,48,126,403,182,15306.12,492
553,2023-12-18,353,21,67,400,292,249.0,15
554,2022-11-30,875,74,200,401,878,2783.88,114
555,2023-02-28,276,84,105,400,886,13604.0,400
556,2022-01-19,486,17,166,401,616,2157.75,411
557,2023-06-01,623,40,183,402,434,7477.11,459
558,2023-12-16,471,33,56,403,310,7155.14,347
559,2024-03-24,599,14,2,402,575,7572.92,332
560,2023-08-02,306,88,28,403,66,5994.45,173
561,2023-10-28,883,36,67,402,193,1580.04,77
562,2023-05-08,922,8,154,403,677,4168.88,164
563,2022-02-22,672,64,76,402,929,3685.1,215
564,2022-03-14,598,91,147,401,352,9820.8,372
565,2024-12-30,654,61,172,402,520,4675.44,154
566,2023-01-06,301,13,121,401,759,3559.08,133
567,2023-01-10,970,88,86,400,228,2129.4,182
568,2023-09-21,431,43,96,402,600,2855.41,151
569,2022-08-30,482,7,163,400,484,4943.04,456
570,2022-09-03,889,88,98,402,424,871.64,28
571,2022-11-05,141,26,88,403,584,14747.6,458
572,2024-07-26,147,41,184,401,798,824.46,42
573,2022-12-29,321,82,15,400,463,1590.48,141
574,2022-12-12,591,98,41,403,805,11100.49,391
575,2022-09-23,630,56,163,403,414,7471.2,220
576,2024-02-25,5,5,137,401,749,6432.0,192
577,2023-10-22,776,68,49,400,693,71.4,3
578,2023-05-25,232,89,89,402,133,875.03,53
579,2023-09-19,172,9,12,402,972,2783.32,149
580,2024-12-01,611,68,87,403,910,12270.72,352
581,2023-12-03,924,63,92,401,169,15654.06,486
582,2024-04-06,20,30,58,401,217,2128.16,376
583,2024-10-30,174,16,94,400,385,10870.29,449
584,2024-12-31,639,7,153,400,678,1378.16,56
585,2022-02-10,50,89,30,403,455,1698.45,195
586,2023-06-02,486,90,40,401,712,8416.32,352
587,2023-09-09,431,85,26,402,638,8092.22,311
588,2024-05-07,851,14,131,400,290,1683.86,59
589,2024-10-16,204,78,52,402,852,9162.92,268
590,2024-01-04,721,53,76,401,41,5589.09,281
591,2023-03-02,705,62,85,401,3,176.05,7
592,2022-08-15,856,74,172,403,153,3749.9,487
593,2024-11-13,77,93,186,400,927,3211.56,132
594,2024-07-24,304,34,119,400,103,4270.08,417
595,2022-03-22,873,38,93,402,437,3213.92,379
596,2022-04-04,10,18,170,401,337,5858.56,184
597,2023-07-04,900,94,24,402,835,1846.24,176
598,2024-03-31,410,59,70,403,707,8436.6,436
599,2024-05-13,665,22,29,401,713,2514.72,372
600,2022-11-23,107,54,152,403,822,7402.2,292
601,2023-01-07,626,49,200,402,627,463.2,15
602,2022-09-25,495,63,29,403,452,165.6,24
603,2023-10-06,13,91,174,401,979,10698.17,343
604,2024-11-29,536,89,180,400,444,9085.2,339
605,2024-09-13,355,85,174,403,153,12809.7,430
606,2022-04-22,12,83,41,403,873,7894.32,254
607,2022-06-03,770,63,83,401,339,6629.98,497
608,2024-11-04,229,71,165,403,413,5048.95,419
609,2024-07-29,455,74,115,400,878,4712.96,256
610,2022-09-01,510,96,168,400,106,3595.59,207
611,2022-01-01,846,12,155,402,912,5708.07,261
612,2024-07-23,974,44,94,400,837,3487.95,115
613,2023-11-11,574,99,159,403,734,5358.3,337
614,2024-07-15,117,13,195,401,3,2738.75,175
615,2023-08-21,561,67,96,400,47,4563.2,460
616,2022-10-15,842,92,191,403,110,3056.23,131
617,2023-01-20,124,51,56,403,845,4298.72,401
618,2023-11-24,111,97,107,400,949,9789.0,325
619,2022-09-10,791,58,118,401,987,1313.28,256
620,2022-04-10,567,56,150,403,947,7420.23,261
621,2022-12-29,709,75,45,401,107,4921.27,199
622,2023-10-22,517,50,108,401,281,6917.64,204
623,2023-08-26,464,18,36,403,617,11340.81,359
624,2024-11-15,307,90,141,402,729,12500.46,378
625,2023-03-22,206,27,160,402,704,5777.28,177
626,2022-09-29,728,84,46,402,728,1669.2,60
627,2024-09-10,597,74,171,403,691,12187.06,383
628,2024-12-29,293,55,4,400,26,1834.56,196
629,2022-04-26,205,35,193,401,294,4382.0,350
630,2022-05-08,708,38,53,400,368,7747.86,417
631,2023-04-05,761,83,144,403,244,7474.86,262
632,2023-08-13,710,86,13,403,397,7211.8,214
633,2023-10-03,990,71,14,400,762,1430.61,129
634,2024-06-26,850,29,163,402,774,6462.8,302
635,2023-02-07,795,93,50,402,460,3139.5,91
636,2022-06-02,192,23,189,400,387,375.06,21
637,2023-06-26,134,21,150,402,6,3228.3,170
638,2022-11-14,41,20,83,400,793,11357.28,478
639,2023-09-09,503,74,141,402,75,10544.46,402
640,2024-12-12,226,24,134,400,806,2533.02,259
641,2024-04-06,95,45,57,401,680,2538.1,170
642,2023-08-25,224,97,159,403,575,11630.32,422
643,2022-01-19,118,86,89,403,247,11261.28,464
644,2023-05-15,982,6,175,402,391,13549.41,469
645,2022-08-21,396,33,139,402,26,9578.17,467
646,2024-02-07,527,66,115,403,45,4856.4,152
647,2023-01-30,329,66,22,400,172,16777.62,498
648,2024-12-28,8,81,17,401,687,9111.83,323
649,2024-05-18,856,14,53,403,663,13906.61,419
650,2022-11-11,25,59,184,402,39,324.0,45
651,2022-12-31,814,33,143,400,589,4980.43,421
652,2023-06-14,418,50,116,403,444,892.62,162
653,2022-08-31,548,1,165,400,775,8621.74,382
654,2022-05-29,367,65,28,402,806,4942.08,352
655,2022-06-27,289,98,113,403,405,10449.22,421
656,2024-08-28,161,69,57,401,765,5808.9,201
657,2023-08-28,984,82,37,402,694,14755.65,455
658,2024-02-04,981,2,142,401,127,113.3,22
659,2024-03-18,551,71,22,402,216,10460.16,384
660,2023-12-06,217,53,166,401,165,1103.9,95
661,2023-06-02,199,15,47,400,872,12693.45,385
662,2024-08-02,661,71,19,402,688,438.2,35
663,2023-02-09,744,75,125,402,366,1659.24,66
664,2023-04-26,103,37,159,400,922,1453.0,100
665,2024-07-11,337,79,169,402,711,2871.0,300
666,2024-01-17,828,41,110,401,5,1994.79,161
667,2023-03-30,730,95,165,403,284,6801.18,431
668,2023-11-11,899,62,119,403,368,5621.52,397
669,2022-08-11,180,83,156,400,862,4429.44,144
670,2022-10-14,913,69,51,402,752,10805.2,454
671,2022-06-04,914,3,130,400,833,6666.26,298
672,2023-03-12,929,5,142,402,557,16011.68,458
673,2024-08-24,670,100,39,402,402,3650.1,115
674,2023-08-19,138,60,129,400,407,3753.09,187
675,2023-05-05,869,79,176,401,776,2431.44,264
676,2022-11-23,184,73,145,401,754,7316.25,375
677,2024-01-05,42,29,195,403,238,426.69,33
678,2023-04-25,44,86,53,402,398,7842.14,241
679,2022-04-06,41,84,83,400,721,10237.44,496
680,2023-07-15,855,95,68,401,386,5480.6,335
681,2022-06-09,530,33,97,401,529,3242.72,208
682,2023-12-08,499,62,155,400,514,4144.84,452
683,2022-12-06,236,10,132,402,217,816.97,77
684,2024-01-12,617,92,31,401,425,6202.56,416
685,2022-08-21,494,87,123,403,216,2981.52,303
686,2024-04-21,23,32,12,401,588,2988.32,304
687,2024-11-15,41,74,38,400,171,4345.11,133
688,2024-11-24,982,52,154,400,900,9903.96,369
689,2023-08-04,970,11,56,403,622,7506.84,242
690,2022-12-16,225,53,154,401,814,8853.39,299
691,2023-01-08,639,85,131,402,172,9486.47,371
692,2024-07-17,611,76,18,401,388,1776.06,198
693,2022-02-03,208,67,130,403,847,1784.09,77
694,2022-12-30,488,79,154,400,899,8417.88,402
695,2022-08-29,96,62,169,401,924,6544.62,309
696,2022-01-03,919,100,174,403,535,3479.76,216
697,2022-03-30,715,68,110,401,961,7998.06,411
698,2024-02-20,359,76,190,400,436,872.16,69
699,2023-04-22,932,11,73,403,264,500.52,97
700,2022-01-15,592,67,31,400,385,3749.76,336
701,2023-10-09,419,47,28,401,437,7535.04,334
702,2023-06-20,876,69,109,402,627,4934.5,142
703,2024-03-24,774,27,106,403,184,4136.3,190
704,2024-09-17,260,40,148,402,793,6132.28,362
705,2022-10-10,876,85,31,401,458,10417.98,401
706,2022-11-28,103,28,131,403,805,5051.22,174
707,2022-04-17,165,50,163,400,824,1395.9,47
708,2024-08-23,949,77,112,400,66,1572.75,135
709,2022-06-13,624,5,186,403,954,4824.52,206
710,2024-12-03,294,92,153,400,969,11755.17,397
711,2024-10-09,450,2,52,402,200,513.36,18
712,2024-11-11,529,90,60,401,691,300.01,19
713,2022-01-01,1000,21,23,402,799,3195.95,205
714,2024-03-20,416,76,52,400,755,2548.66,361
715,2022-07-04,563,37,186,402,356,14558.18,494
716,2023-04-09,621,25,117,403,589,38.49,3
717,2024-04-13,519,14,144,400,516,2295.2,151
718,2022-08-28,823,66,66,402,711,7713.46,227
719,2024-09-17,789,32,194,402,985,7470.46,398
720,2024-08-01,919,76,8,403,120,934.99,133
721,2023-03-28,694,90,59,402,423,7639.1,490
722,2022-01-20,718,34,64,402,96,5168.05,205
723,2023-12-02,78,71,46,403,322,2103.92,182
724,2023-07-06,188,96,175,401,511,4154.22,378
725,2023-05-11,894,34,53,401,208,5345.72,428
726,2023-12-31,160,100,28,400,943,1036.07,41
727,2024-10-05,629,1,196,400,869,3986.58,247
728,2023-10-08,505,74,71,403,188,12732.16,392
729,2023-07-28,408,29,193,401,56,7824.6,270
730,2024-09-06,963,70,9,402,404,11285.19,441
731,2022-12-24,469,16,179,403,324,1853.25,353
732,2023-03-08,389,75,26,402,371,9690.04,314
733,2023-01-19,562,34,61,402,483,11484.49,491
734,2024-01-20,189,64,109,401,430,9897.63,359
735,2024-01-18,875,52,72,403,185,2616.49,293
736,2023-04-14,834,13,185,402,824,2620.86,121
737,2024-02-20,201,19,190,401,485,2184.77,413
738,2024-05-13,512,18,162,402,805,3500.0,250
739,2022-04-08,408,13,177,401,62,3264.51,111
740,2024-09-02,860,81,25,403,763,2199.88,172
741,2024-01-08,574,72,66,402,21,1823.04,211
742,2023-02-12,591,74,167,401,800,2284.9,146
743,2024-11-11,500,100,189,403,911,673.63,41
744,2023-08-10,475,81,38,401,656,13604.04,414
745,2024-05-13,647,79,147,403,870,3320.1,465
746,2022-11-28,352,30,81,402,669,3946.5,150
747,2024-03-20,278,57,200,402,766,6209.63,301
748,2024-07-11,424,22,48,400,129,4490.92,373
749,2023-05-31,964,96,180,400,216,1454.26,86
750,2022-07-15,66,61,141,400,27,6679.45,395
751,2022-06-20,107,34,159,401,87,11071.2,336
752,2024-03-09,317,30,64,402,454,2821.59,321
753,2024-12-14,859,22,8,400,680,5638.23,183
754,2023-10-29,885,61,120,402,562,2063.4,228
755,2022-12-29,606,77,117,403,537,7934.32,328
756,2023-09-27,931,45,124,401,825,839.96,46
757,2024-01-20,423,34,40,402,11,20.7,1
758,2022-10-07,353,37,121,400,705,9346.48,473
759,2024-09-04,307,2,197,403,818,3436.5,150
760,2022-01-15,562,48,49,403,904,5215.68,288
761,2023-05-27,168,92,189,403,849,2254.28,194
762,2022-06-12,433,81,62,402,292,9087.57,333
763,2023-07-05,423,25,18,401,140,1238.19,149
764,2024-07-21,633,58,70,403,193,920.7,165
765,2022-04-12,993,69,6,401,996,713.38,53
766,2022-09-14,733,57,187,400,239,447.44,47
767,2024-10-07,223,44,108,402,805,8179.5,410
768,2024-01-31,475,90,9,402,83,11888.64,432
769,2022-10-27,58,35,199,403,74,5328.9,279
770,2023-01-29,918,33,98,400,125,13991.96,499
771,2023-05-25,395,99,114,401,756,197.64,18
772,2022-07-12,534,86,54,403,399,11810.16,349
773,2023-10-24,163,81,187,400,763,10315.2,480
774,2022-09-08,260,62,164,402,204,5851.55,185
775,2023-03-23,997,15,61,403,333,80.16,8
776,2023-07-20,599,16,102,401,10,3111.22,497
777,2024-08-31,705,77,40,402,790,573.16,46
778,2024-10-20,94,88,159,402,954,17350.27,497
779,2022-05-03,62,46,166,401,719,7903.5,275
780,2022-09-15,500,30,82,402,825,8299.12,457
781,2023-01-31,22,89,97,402,742,863.88,69
782,2022-03-22,497,91,113,402,556,7032.9,357
783,2023-01-18,557,45,83,403,282,13323.3,445
784,2022-11-25,71,68,40,403,303,5418.0,420
785,2024-01-22,465,1,199,403,752,2991.55,95
786,2024-01-16,795,80,62,402,739,816.75,33
787,2024-03-04,195,68,175,403,785,2722.46,283
788,2023-08-03,331,53,165,402,114,1035.0,50
789,2022-05-17,45,17,46,400,207,1075.8,55
790,2022-07-22,33,74,165,403,674,5213.27,251
791,2023-06-09,51,47,57,400,14,15564.51,477
792,2024-10-03,951,11,120,400,370,7807.8,286
793,2024-05-01,842,48,182,400,844,4098.52,316
794,2022-03-25,752,10,78,400,968,3754.02,111
795,2022-07-18,104,93,60,403,195,2058.21,99
796,2023-05-25,584,81,46,403,765,1539.45,55
797,2024-01-04,691,59,180,403,905,540.0,54
798,2023-01-05,564,52,130,402,674,1702.62,81
799,2024-06-26,956,46,81,402,866,3317.67,191
800,2024-05-31,846,93,83,401,577,3197.6,280
801,2023-06-05,369,58,115,403,1,2246.88,372
802,2023-08-06,611,3,133,401,912,806.0,155
803,2023-03-31,220,41,6,402,942,5776.56,284
804,2022-11-13,97,5,118,402,160,919.45,71
805,2023-05-27,239,33,77,400,585,4524.35,205
806,2023-03-22,752,10,186,402,812,2527.12,248
807,2022-07-15,610,83,77,400,749,9228.06,414
808,2022-06-10,799,8,198,402,357,13309.01,451
809,2024-05-03,953,16,198,401,766,10210.8,335
810,2022-01-24,650,100,162,403,56,3254.61,157
811,2023-10-16,553,73,39,402,515,4159.96,358
812,2022-04-14,690,94,101,403,771,6789.3,305
813,2022-07-04,228,56,75,403,152,1026.12,68
814,2024-09-01,586,96,13,403,269,746.24,44
815,2024-06-08,793,90,34,401,493,3139.78,287
816,2024-03-20,668,74,51,401,249,480.63,37
817,2024-05-30,332,88,148,400,116,5989.04,344
818,2024-01-19,357,25,83,402,609,1925.28,336
819,2023-09-17,174,45,158,403,639,1365.75,75
820,2023-04-24,205,88,96,401,776,11406.34,373
821,2022-08-19,758,7,63,401,890,12639.2,427
822,2022-01-29,352,89,29,402,461,1374.56,242
823,2023-03-05,758,69,55,401,560,7372.68,268
824,2024-09-16,638,94,37,400,386,9621.82,299
825,2024-12-14,45,33,44,400,291,2954.04,103
826,2023-07-10,55,60,168,400,69,4937.19,199
827,2024-01-08,886,14,5,402,889,11089.44,453
828,2023-04-19,390,66,182,400,926,3165.48,162
829,2024-12-24,91,24,51,403,575,12525.75,475
830,2022-03-23,254,68,79,402,502,5520.66,202
831,2022-02-07,356,88,91,402,641,1873.95,155
832,2024-10-23,283,8,161,402,900,6310.29,199
833,2022-03-02,967,72,72,401,156,5586.0,175
834,2022-10-09,90,94,98,401,428,2751.56,124
835,2024-05-23,994,40,155,402,460,2488.1,278
836,2022-10-11,595,70,176,401,884,1013.17,71
837,2024-12-08,932,18,111,401,672,10492.1,478
838,2022-11-20,326,9,143,400,189,4920.97,163
839,2022-10-26,745,4,196,402,902,8692.58,499
840,2024-04-22,311,57,191,402,156,4245.36,399
841,2022-09-27,190,4,196,402,621,6800.67,291
842,2023-04-21,237,88,7,402,82,10021.67,353
843,2022-10-02,515,78,121,402,189,7262.94,437
844,2024-08-28,141,21,50,401,34,5867.4,210
845,2022-01-31,948,35,106,401,761,11919.6,344
846,2023-02-23,68,23,113,403,705,5177.0,167
847,2023-05-21,438,52,199,400,623,11208.21,377
848,2023-10-03,404,79,191,400,534,1038.8,56
849,2022-03-28,899,32,133,403,753,456.33,21
850,2024-11-23,784,81,13,401,299,3828.44,226
851,2023-09-16,793,37,119,401,433,3531.89,151
852,2022-04-22,707,67,37,403,850,6140.05,331
853,2024-10-22,116,24,200,401,403,3116.4,212
854,2022-02-21,184,59,152,401,904,1796.43,233
855,2023-10-26,709,84,183,401,736,3274.96,376
856,2022-08-22,724,58,163,402,88,7053.18,269
857,2024-11-13,627,21,97,403,45,3991.22,394
858,2023-11-18,580,85,39,401,890,777.75,75
859,2022-04-16,430,40,80,403,296,3344.82,321
860,2022-09-27,984,26,1,402,13,4683.55,235
861,2024-10-18,557,1,156,403,244,2539.04,112
862,2024-09-01,465,53,114,400,616,1601.6,308
863,2023-07-24,635,81,143,401,51,897.75,95
864,2023-12-16,38,19,9,402,340,3601.36,472
865,2022-08-12,427,23,42,402,626,8729.25,339
866,2022-12-30,990,59,192,402,954,148.01,19
867,2023-09-05,331,48,98,400,777,6635.7,219
868,2022-05-13,300,61,35,400,712,5834.43,441
869,2024-12-15,424,68,54,401,627,248.4,30
870,2024-12-19,90,62,186,402,438,9494.16,312
871,2023-06-16,539,74,160,402,950,1569.81,67
872,2024-10-13,533,94,162,403,505,4305.6,414
873,2023-04-22,726,38,50,400,122,246.35,13
874,2022-08-30,756,27,158,403,424,360.24,24
875,2023-03-11,12,82,52,402,261,2851.2,405
876,2023-09-07,519,71,83,400,117,5280.0,352
877,2024-03-22,742,73,158,400,853,973.8,90
878,2023-11-24,945,87,123,403,817,463.03,19
879,2024-09-13,160,81,118,402,474,11826.84,402
880,2022-04-25,856,67,77,402,569,1529.0,275
881,2023-11-11,819,46,17,401,288,2560.14,431
882,2024-02-08,642,69,43,403,192,2595.55,305
883,2023-09-24,723,41,182,400,279,1611.2,212
884,2023-05-02,381,58,78,401,538,1588.75,155
885,2024-02-06,804,5,200,401,936,878.88,48
886,2022-02-21,819,62,129,401,195,5724.25,175
887,2024-12-08,318,100,84,401,788,3553.65,447
888,2024-11-23,693,17,53,400,471,5255.59,199
889,2024-12-05,119,1,80,400,704,9931.05,435
890,2022-06-28,342,60,12,400,534,9734.61,393
891,2023-10-02,24,74,195,402,655,5164.1,457
892,2023-02-15,198,37,71,402,792,5679.38,226
893,2023-07-13,153,21,71,400,16,11631.79,491
894,2024-11-18,105,27,139,402,563,2153.32,164
895,2023-08-04,588,32,44,400,319,9975.78,314
896,2024-06-27,52,17,8,403,925,2252.46,346
897,2024-02-25,56,12,110,403,184,8259.68,361
898,2024-07-02,632,46,80,402,838,2691.78,102
899,2024-12-28,81,97,196,403,582,529.72,68
900,2024-08-17,100,59,80,403,482,3976.98,119
901,2022-10-22,882,79,67,402,402,2443.06,94
902,2023-11-08,808,42,117,403,31,654.84,34
903,2023-12-21,491,60,44,402,787,4140.27,179
904,2022-09-18,521,14,104,400,334,6976.8,285
905,2023-09-11,546,60,103,403,245,3914.58,318
906,2022-11-22,998,62,99,400,349,3147.94,107
907,2024-06-01,804,56,146,402,558,4300.48,356
908,2022-06-09,758,92,147,403,118,6955.52,304
909,2023-10-29,569,13,114,401,316,8413.3,490
910,2022-08-11,702,77,198,403,336,6184.9,254
911,2022-05-06,93,28,36,400,776,1887.08,76
912,2024-07-16,545,38,100,403,201,2697.7,106
913,2023-10-11,307,73,174,402,941,15987.3,483
914,2023-12-07,92,75,3,403,868,2018.28,66
915,2022-05-08,379,71,14,400,721,8500.94,287
916,2024-01-06,113,37,8,401,443,8172.0,360
917,2023-10-14,729,49,104,403,446,3175.2,280
918,2022-12-22,487,18,49,403,864,7493.94,474
919,2024-05-04,158,37,172,401,138,42.9,6
920,2022-02-02,148,93,125,403,999,527.8,70
921,2024-05-01,881,59,179,403,639,1732.59,93
922,2024-05-18,566,58,99,402,232,1703.04,96
923,2022-01-16,592,64,188,401,730,3361.56,257
924,2024-01-22,35,5,146,403,722,1585.71,189
925,2024-09-13,985,89,21,401,748,7796.25,375
926,2023-07-27,477,67,21,400,252,5788.64,242
927,2022-06-09,701,82,139,402,628,899.08,28
928,2024-12-31,798,2,121,403,525,8853.12,464
929,2023-11-10,432,46,76,402,172,491.15,19
930,2023-09-15,745,73,67,400,645,5428.62,243
931,2022-04-16,673,38,189,400,294,1862.52,249
932,2024-11-01,79,36,65,401,631,1909.44,144
933,2023-06-11,15,95,29,401,932,8232.51,303
934,2024-07-03,379,23,67,401,497,2695.14,93
935,2022-03-09,352,11,38,401,858,7005.32,254
936,2024-04-25,789,50,61,403,744,3276.54,327
937,2023-12-08,56,83,68,400,54,1627.12,86
938,2024-09-02,309,61,192,401,389,9159.5,350
939,2024-08-29,269,19,136,403,13,4857.36,148
940,2024-07-08,392,87,81,400,100,9841.8,470
941,2023-12-26,980,56,157,402,344,1808.39,139
942,2022-07-21,262,84,150,403,473,10002.96,396
943,2023-05-11,752,87,151,401,533,4382.09,173
944,2023-01-04,321,71,3,400,852,187.6,35
945,2022-07-20,538,14,176,403,360,3023.88,113
946,2023-05-31,198,5,7,400,59,10976.42,481
947,2023-03-21,974,77,164,400,726,4222.6,491
948,2022-09-24,385,85,196,401,918,1474.59,57
949,2023-06-03,302,60,170,400,655,7614.44,233
950,2023-07-21,788,55,178,402,264,2358.86,83
951,2023-07-22,796,8,98,403,341,395.25,31
952,2023-06-27,183,57,18,403,951,2400.93,103
953,2023-01-01,661,63,28,401,554,7068.36,394
954,2022-08-06,935,57,184,402,106,129.42,18
955,2023-05-29,796,58,5,403,153,8110.35,335
956,2022-03-19,681,50,69,401,717,5431.66,169
957,2022-01-08,528,91,198,403,490,3834.88,224
958,2022-05-24,554,29,1,403,978,10427.62,353
959,2024-09-14,125,73,138,402,342,4928.0,350
960,2022-04-24,648,83,24,402,548,14783.71,437
961,2022-06-14,862,59,195,402,664,1071.2,104
962,2022-03-22,991,50,170,401,307,5961.9,357
963,2022-08-07,646,89,92,403,87,10886.92,454
964,2023-01-24,144,5,50,400,738,3693.6,304
965,2024-03-07,65,70,165,402,512,9302.3,274
966,2024-07-09,990,3,10,402,58,4952.99,173
967,2022-03-29,416,16,55,403,963,10826.28,348
968,2022-11-02,759,75,60,400,38,3487.25,377
969,2022-02-09,483,80,12,401,719,2970.36,333
970,2022-12-19,648,7,79,400,468,3167.56,313
971,2022-05-11,838,14,30,403,610,9622.7,410
972,2022-05-10,824,26,110,402,831,14753.16,428
973,2024-04-03,333,16,176,401,330,14560.26,429
974,2023-03-13,783,6,152,401,344,284.46,33
975,2022-10-17,776,54,44,402,567,1543.6,85
976,2022-03-25,137,13,162,403,797,443.07,81
977,2024-09-24,83,1,2,401,949,1205.2,46
978,2023-08-05,427,89,198,403,709,726.7,65
979,2023-07-09,536,58,106,401,961,2098.8,90
980,2022-03-19,611,24,184,403,627,3720.68,487
981,2023-09-09,357,54,2,401,197,2110.6,61
982,2022-07-15,634,47,195,401,476,9397.05,395
983,2023-03-03,284,7,50,400,816,1968.12,77
984,2024-08-29,510,23,41,400,56,5272.83,331
985,2023-03-06,446,33,86,403,45,1469.34,54
986,2022-12-27,162,4,125,400,73,5535.54,459
987,2024-06-29,607,75,84,403,204,9693.73,383
988,2023-10-30,236,100,29,402,234,617.61,51
989,2024-04-24,891,26,97,401,76,5457.1,242
990,2022-04-22,912,56,38,401,951,5837.45,313
991,2024-03-04,383,18,118,401,648,6305.68,184
992,2023-02-19,344,17,9,400,288,583.1,70
993,2024-08-11,470,54,44,402,226,6287.9,454
994,2022-11-18,809,82,157,401,592,10725.26,497
995,2023-04-16,89,53,134,403,883,2525.25,111
996,2024-08-05,286,2,187,403,754,5542.8,447
997,2023-11-02,445,75,57,401,936,9393.3,294
998,2024-05-05,46,6,121,400,436,4577.76,272
999,2022-07-20,464,64,62,400,572,2072.82,386
1000,2024-04-12,973,28,34,402,303,3004.89,123
1001,2022-07-05,17,62,172,402,166,6779.58,361
1002,2022-02-19,1000,59,119,401,896,6194.76,361
1003,2024-01-29,642,60,181,400,882,2292.64,322
1004,2023-11-13,544,5,76,403,771,3605.66,139
1005,2023-03-01,807,88,21,402,754,3173.92,478
1006,2024-01-16,910,7,29,403,375,5633.23,239
1007,2024-01-19,376,23,166,400,575,10268.44,364
1008,2022-10-11,343,31,139,400,665,6644.4,245
